Invoice account,Sales order,Pool,Form 13,Customer Account Manager,Tax,Quantity,Site,Warehouse,Date,Invoice,Voucher,Currency,Invoice amount,Invoice amount in default currency,Don't Send,Sales balance,Sales balance in default currency,Number sequence group,Intercompany company,Intercompany purchase order,Posted via intercompany,Line-specific,Dimension account,Payment ID,Bank account,Total misc. charges,Sales tax group,Transport,Insurance,F.O.B,NetWieghtt,GrossWieghtt,DrowBackSamah,TaxDescription,Created date and time
0220001,00206345_055,,,,379.50,114.50,Obour,16,1/10/2025,1320012906,0182207_Sales_Invoic,EGP,"3,090.23","3,090.23",No,"2,710.73","2,710.73",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,33.77,37.43,‰Â«∆Ì,"{""submissionId"":""PTGYQK9DTG735QFHY5VSNBEG10"",""acceptedDocuments"":[{""uuid"":""22VKQ5MXS026EJM6Y5VSNBEG10"",""longId"":""WB8XCFXAFSYDKETKZ5VSNBEG10uAz0T91664691793"",""internalId"":""1320012906"",""hashKey"":""pgLYTxOWijH7D002oC6wx4MVN0XJ7f9R7563qNwdONU=""}],""rejectedDocuments"":[]}",1/10/2025 17:07
0220001,00206343_055,,,,"1,636.37",652.00,Obour,16,1/10/2025,1320012907,0182218_Sales_Invoic,EGP,"13,324.74","13,324.74",No,"11,688.37","11,688.37",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,131.97,149.97,‰Â«∆Ì,"{""submissionId"":""Z8B1W3903STD24FMSCCRNBEG10"",""acceptedDocuments"":[{""uuid"":""GHP5VEN4MKS2RK2NSCCRNBEG10"",""longId"":""JDV3HZ5N6WSVJJGRTCCRNBEG10Cdqk831664691745"",""internalId"":""1320012907"",""hashKey"":""KOkncPNLvmTDkqvdZFXPwIEVSOLcvj3vTT9zJ1dghLI=""}],""rejectedDocuments"":[]}",1/10/2025 17:14
0220001,00206269_055,,,,893.84,379.00,Obour,16,1/10/2025,1320012908,0182231_Sales_Invoic,EGP,"7,278.42","7,278.42",No,"6,384.58","6,384.58",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,65.37,75.81,‰Â«∆Ì,"{""submissionId"":""5TXKTVYHD2DNFHCWKTXRNBEG10"",""acceptedDocuments"":[{""uuid"":""Y86YTXS15SCY6QN4KTXRNBEG10"",""longId"":""FFTS74SG1RZF5ZFFKTXRNBEG10gmoWz71664691763"",""internalId"":""1320012908"",""hashKey"":""9ImWr4Nm29p/rossXlrIUoY06bQudEVt9Xfgat7Anv4=""}],""rejectedDocuments"":[]}",1/10/2025 17:21
0220253,00206291_055,,,,"3,371.02","1,560.00",Obour,16,1/10/2025,1320012877,0181989_Sales_Invoic,EGP,"27,449.74","27,449.74",No,"24,078.72","24,078.72",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,257.40,296.40,‰Â«∆Ì,"{""submissionId"":""2QMGPWHWJT4026CYPMFQNBEG10"",""acceptedDocuments"":[{""uuid"":""42TFJK01FSCHZ39KPMFQNBEG10"",""longId"":""RG7TQ6CNJGQHAHJNPMFQNBEG10cGM4Hu1664691715"",""internalId"":""1320012877"",""hashKey"":""byvqxNNxcPKbx2p7QlpamHJPzabqoGFitbDr7GmTmzk=""}],""rejectedDocuments"":[]}",1/10/2025 9:24
0220253,00206292_055,,,,"2,946.82","1,108.00",Obour,16,1/10/2025,1320012878,0181990_Sales_Invoic,EGP,"23,995.52","23,995.52",No,"21,048.70","21,048.70",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,258.00,290.24,‰Â«∆Ì,"{""submissionId"":""2QDPMXSQK6X59RXB23QQNBEG10"",""acceptedDocuments"":[{""uuid"":""AFXZEWN0KBT0EPWX23QQNBEG10"",""longId"":""YNWXHHH0TPQDR1EW23QQNBEG10EH4bWz1664691723"",""internalId"":""1320012878"",""hashKey"":""Fs3Zdum0RshQbqWBbSRDjAjFmAqJ/Vjm3gedvhE3/5w=""}],""rejectedDocuments"":[]}",1/10/2025 9:24
0220253,00206293_055,,,,"2,354.18","1,080.00",Obour,16,1/10/2025,1320012879,0181991_Sales_Invoic,EGP,"19,169.78","19,169.78",No,"16,815.60","16,815.60",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,162.00,187.44,‰Â«∆Ì,"{""submissionId"":""Y402VVSCYGK2QEQ1011RNBEG10"",""acceptedDocuments"":[{""uuid"":""CKNYDEMGYA1KGWF8111RNBEG10"",""longId"":""8B2Z24APN2546T3R111RNBEG10YujC8I1664691733"",""internalId"":""1320012879"",""hashKey"":""+KuUT0f8TOmY4WYAgtZg6kZg31BaN73h58wLHFoZP0E=""}],""rejectedDocuments"":[]}",1/10/2025 9:25
0220253,00206317_055,,,,"2,343.68","1,014.00",Obour,16,1/10/2025,1320012880,0181992_Sales_Invoic,EGP,"19,084.22","19,084.22",No,"16,740.54","16,740.54",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,185.10,211.77,‰Â«∆Ì,"{""submissionId"":""CG6RSYKEMSBDHC38W92RNBEG10"",""acceptedDocuments"":[{""uuid"":""1X1YA3TESDERQVHVW92RNBEG10"",""longId"":""P0Z39SXGNHNY4QCXW92RNBEG100rsvZN1664691734"",""internalId"":""1320012880"",""hashKey"":""RONIT2H2gDCagrSKMBW5uF/5GgieEN/jbsWOhB+sZSk=""}],""rejectedDocuments"":[]}",1/10/2025 9:25
0220253,00206382_055,,,,"2,615.76","1,200.00",Obour,16,1/10/2025,1320012881,0181993_Sales_Invoic,EGP,"21,299.76","21,299.76",No,"18,684.00","18,684.00",ﬁ”Ì„Â «·„Ê”ﬂÏ 1,,,No,No,,,,0.00,14%,0.00,0.00,0.00,180.00,208.14,‰Â«∆Ì,"{""submissionId"":""9TSJ7R2SZ1FPPRCWMCZQNBEG10"",""acceptedDocuments"":[{""uuid"":""FZ3AXAWCEJ74B3Z8MCZQNBEG10"",""longId"":""0H32S9Z4CB0A1YF1NCZQNBEG10nUs7Ci1664691731"",""internalId"":""1320012881"",""hashKey"":""tftP9nSonffUKFWrZse7jUiXP76cyEM3D3T2zNUbq8w=""}],""rejectedDocuments"":[]}",1/10/2025 9:26
0230001,00206312_055,,,,"2,832.54","1,215.00",Obour,17,1/10/2025,1420009310,0181966_Sales_Invoic,EGP,"23,064.95","23,064.95",No,"20,232.41","20,232.41",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,220.81,254.14,‰Â«∆Ì,"{""submissionId"":""FG34V07VEF56GQZ910VQNBEG10"",""acceptedDocuments"":[{""uuid"":""YYFED9VD9CA88JDN30VQNBEG10"",""longId"":""WFHBGWDNA0JXZZJ140VQNBEG10ivEDka1664691727"",""internalId"":""1420009310"",""hashKey"":""uJgM9qZyOm+b0PCYJD4teqHNgeTGIZpugiG/rYQzvmk=""}],""rejectedDocuments"":[]}",1/10/2025 8:22
0230001,00206380_055,,,,"3,117.57","1,253.50",Obour,17,1/10/2025,1420009311,0181967_Sales_Invoic,EGP,"25,385.94","25,385.94",No,"22,268.37","22,268.37",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,241.16,275.91,‰Â«∆Ì,"{""submissionId"":""AXT6D63WVYD0SY5JZFNQNBEG10"",""acceptedDocuments"":[{""uuid"":""JEWPNCZ9J00FP71YZFNQNBEG10"",""longId"":""YERHFP6J9KVRPKAS0GNQNBEG10vwhCgQ1664691721"",""internalId"":""1420009311"",""hashKey"":""2lNlj7ZPt7lb/hi00Q78LIk3HqwYMHYN3FVKobrH6Sg=""}],""rejectedDocuments"":[]}",1/10/2025 8:23
0230001,00206339_055,,,,"2,929.55","1,203.50",Obour,17,1/10/2025,1420009312,0181968_Sales_Invoic,EGP,"23,854.92","23,854.92",No,"20,925.37","20,925.37",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,239.34,273.60,‰Â«∆Ì,"{""submissionId"":""G4W75DARXFY8RGE9V0TQNBEG10"",""acceptedDocuments"":[{""uuid"":""J4207DSA928TT6YSX0TQNBEG10"",""longId"":""A8R2CNB99N3PB2B1Z0TQNBEG10bLaQGv1664691726"",""internalId"":""1420009312"",""hashKey"":""P/vZLDDJc3870I8OsKxNmjA2qAiygXWURvc4yXiB/gc=""}],""rejectedDocuments"":[]}",1/10/2025 8:49
0230001,00206383_055,,,,572.12,273.00,Obour,17,1/10/2025,1420009313,0181969_Sales_Invoic,EGP,"4,658.67","4,658.67",No,"4,086.55","4,086.55",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,40.97,47.51,‰Â«∆Ì,"{""submissionId"":""BV3HSVYJZJ4EB3PRF0ASNBEG10"",""acceptedDocuments"":[{""uuid"":""GWTBCMC0YH16Y14HF0ASNBEG10"",""longId"":""BKNG1G3RZRMV653NF0ASNBEG10TwB0XT1664691775"",""internalId"":""1420009313"",""hashKey"":""EM+q2tWIk4piI7qbaTJoCer4FomL/ihs/72ygrBfBL4=""}],""rejectedDocuments"":[]}",1/10/2025 8:50
0230001,00206384_055,,,,909.02,488.00,Obour,17,1/10/2025,1420009314,0181970_Sales_Invoic,EGP,"7,402.00","7,402.00",No,"6,492.98","6,492.98",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,68.02,79.64,‰Â«∆Ì,"{""submissionId"":""PE9CH5SFVXT9K37NNNWRNBEG10"",""acceptedDocuments"":[{""uuid"":""QWMK6VCH08T7R9V2NNWRNBEG10"",""longId"":""89D6YXY8KGEFHKH5NNWRNBEG10g0Sw0T1664691761"",""internalId"":""1420009314"",""hashKey"":""c5Cnt3aUQTE0/GKysC2NPULiAJTob348TaN82JyeZBw=""}],""rejectedDocuments"":[]}",1/10/2025 8:51
0230001,00206385_055,,,,152.59,70.00,Obour,17,1/10/2025,1420009315,0182000_Sales_Invoic,EGP,"1,242.49","1,242.49",No,"1,089.90","1,089.90",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,11.55,13.30,‰Â«∆Ì,"{""submissionId"":""W1JFBYPEBBHSB200GWMTNBEG10"",""acceptedDocuments"":[{""uuid"":""RMNF9HJ4F6SYZ3FCGWMTNBEG10"",""longId"":""YJ5M7DFBAKAKM3M6GWMTNBEG10hxFNsv1664691819"",""internalId"":""1420009315"",""hashKey"":""UYMbzctfxCGKQodHPB+6hpw+ECcEq/o6OKywGnJx/Hc=""}],""rejectedDocuments"":[]}",1/10/2025 10:01
0230001,00206419_055,,,,168.99,64.00,Obour,17,1/10/2025,1420009316,0182002_Sales_Invoic,EGP,"1,376.03","1,376.03",No,"1,207.04","1,207.04",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,11.52,15.36,‰Â«∆Ì,"{""submissionId"":""7KM2TKPH31DGPP6CKNJTNBEG10"",""acceptedDocuments"":[{""uuid"":""SM47NDSB8V06R8A9MNJTNBEG10"",""longId"":""3XMSG4D6J5V39S3CMNJTNBEG104TixnQ1664691817"",""internalId"":""1420009316"",""hashKey"":""r2eFJ3JivA4N7VaiGLWz10Sj84Buth+5s1FO9bn+1ps=""}],""rejectedDocuments"":[]}",1/10/2025 10:07
0230001,00206420_055,,,,414.47,180.00,Obour,17,1/10/2025,1420009317,0182006_Sales_Invoic,EGP,"3,384.95","3,384.95",No,"2,960.48","2,960.48",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,10.00,14%,0.00,0.00,0.00,30.88,36.00,‰Â«∆Ì,"{""submissionId"":""8KGJT5EGKNS9A0D78RQSNBEG10"",""acceptedDocuments"":[{""uuid"":""17K02G80V89W7QG28RQSNBEG10"",""longId"":""P6HXZCN5W0QRFNWW8RQSNBEG10NjdRT31664691789"",""internalId"":""1420009317"",""hashKey"":""W5N4GVJYQUMmdBDxv/QZ9/xCdV5owJMMai1bXweNd0w=""}],""rejectedDocuments"":[]}",1/10/2025 10:15
0230001,00206434_055,,,,22.84,8.00,Obour,17,1/10/2025,1420009319,0182015_Sales_Invoic,EGP,186.00,186.00,No,163.16,163.16,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.44,1.92,‰Â«∆Ì,"{""submissionId"":""JFMB8RCTZBH6YYJXFV1WNBEG10"",""acceptedDocuments"":[{""uuid"":""9B8H5B1PRYXXGY1WFV1WNBEG10"",""longId"":""5YN04CK2NGY1HNW2FV1WNBEG10qXI35k1664691865"",""internalId"":""1420009319"",""hashKey"":""X6bhQIVuyJZFU9SW6YL1dyFSP+8h4beJQc9Gh8HUoSY=""}],""rejectedDocuments"":[]}",1/10/2025 10:25
0230001,00206435_055,,,,79.03,25.50,Obour,17,1/10/2025,1420009320,0182017_Sales_Invoic,EGP,643.51,643.51,No,564.48,564.48,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,5.82,7.38,‰Â«∆Ì,"{""submissionId"":""90Q00QN8RTZ3BBTPXW5VNBEG10"",""acceptedDocuments"":[{""uuid"":""JD00W8GR4SBXSYGTXW5VNBEG10"",""longId"":""R73NF3W95QJG52J3XW5VNBEG10Kn0L0S1664691836"",""internalId"":""1420009320"",""hashKey"":""9VOw5A7gKJ/MKgYvdXP+9uUDnpDZNQFUtJ/5ixJGYQQ=""}],""rejectedDocuments"":[]}",1/10/2025 10:27
0230001,00206436_055,,,,59.50,26.00,Obour,17,1/10/2025,1420009321,0182018_Sales_Invoic,EGP,484.50,484.50,No,425.00,425.00,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,4.38,5.24,‰Â«∆Ì,"{""submissionId"":""ATN0KZ3WNVAG5MCRQEEVNBEG10"",""acceptedDocuments"":[{""uuid"":""YP0GCYXQWD7SF1W0QEEVNBEG10"",""longId"":""1CGG1WZABNXXEATKQEEVNBEG106TfSPR1664691845"",""internalId"":""1420009321"",""hashKey"":""W1wgLBDAAM5ZaWQQMk64aGSEIWYQu1WvKFr2KWrPu8M=""}],""rejectedDocuments"":[]}",1/10/2025 10:28
0230001,00206445_055,,,,8.84,1.00,Obour,17,1/10/2025,1420009322,0182024_Sales_Invoic,EGP,72.00,72.00,No,63.16,63.16,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.00,1.08,‰Â«∆Ì,"{""submissionId"":""HJ2TJ14NVM0FP9ZSTYDWNBEG10"",""acceptedDocuments"":[{""uuid"":""8Q9CGVNZDWV2V77MTYDWNBEG10"",""longId"":""Z3E1V36ECVPZT79BTYDWNBEG10pqMUYl1664691877"",""internalId"":""1420009322"",""hashKey"":""jsxce2Lm8g4sopU3feMY8T2Ey6pJNKamFUQO/N8oKmw=""}],""rejectedDocuments"":[]}",1/10/2025 10:40
0230001,00206447_055,,,,26.16,12.00,Obour,17,1/10/2025,1420009323,0182025_Sales_Invoic,EGP,213.00,213.00,No,186.84,186.84,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.80,2.08,‰Â«∆Ì,"{""submissionId"":""301CFTARM4JKN6RD1XTVNBEG10"",""acceptedDocuments"":[{""uuid"":""W2TJGMJGFHY27TQ81XTVNBEG10"",""longId"":""T6F48QNNXD12G0HX1XTVNBEG10L1iomk1664691858"",""internalId"":""1420009323"",""hashKey"":""g/c2s3/LJ1sM9VAu5N93D8NxCnXnKiU19076Ox4zVUo=""}],""rejectedDocuments"":[]}",1/10/2025 10:44
0230001,00206450_055,,,,227.83,48.00,Obour,17,1/10/2025,1420009324,0182029_Sales_Invoic,EGP,"1,855.16","1,855.16",No,"1,627.33","1,627.33",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,26.75,29.22,‰Â«∆Ì,"{""submissionId"":""N6DQTRKHB4GQ60KXAC7TNBEG10"",""acceptedDocuments"":[{""uuid"":""Q2FBC4GQR8XH5A9GAC7TNBEG10"",""longId"":""ND8QF771SFXVX766AC7TNBEG10Q0wwj51664691805"",""internalId"":""1420009324"",""hashKey"":""NRp44zcNyebi558kxfniPvkmbvpRpjQx3M184Cfk95o=""}],""rejectedDocuments"":[]}",1/10/2025 10:54
0230001,00206460_055,,,,279.13,118.00,Obour,17,1/10/2025,1420009325,0182031_Sales_Invoic,EGP,"2,272.95","2,272.95",No,"1,993.82","1,993.82",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,22.80,25.98,‰Â«∆Ì,"{""submissionId"":""8074EE8T8DB65WMCSC0TNBEG10"",""acceptedDocuments"":[{""uuid"":""5JXY1DEM29CFTD3CSC0TNBEG10"",""longId"":""QRPZYPQFCF6K97QCTC0TNBEG10DoEvsz1664691798"",""internalId"":""1420009325"",""hashKey"":""vv2ThACyMQxauAIHcs0WCxao0YXDq2fcclCNSQQcWpY=""}],""rejectedDocuments"":[]}",1/10/2025 11:14
0230001,00206471_055,,,,23.95,12.00,Obour,17,1/10/2025,1420009326,0182035_Sales_Invoic,EGP,195.00,195.00,No,171.05,171.05,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.80,2.10,‰Â«∆Ì,"{""submissionId"":""C4XC2VV9V34R131P9W0WNBEG10"",""acceptedDocuments"":[{""uuid"":""JHD97WM89F3G05M3AW0WNBEG10"",""longId"":""Z19AYG94DHK700VAAW0WNBEG10w08Ug31664691864"",""internalId"":""1420009326"",""hashKey"":""FY/TRoIGKJ7X9KmW5HPfc/kxQ2h8NF5HV882YbmqeJU=""}],""rejectedDocuments"":[]}",1/10/2025 11:29
0230001,00206472_055,,,,78.47,36.00,Obour,17,1/10/2025,1420009327,0182036_Sales_Invoic,EGP,638.99,638.99,No,560.52,560.52,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,5.40,6.30,‰Â«∆Ì,"{""submissionId"":""BTJ5YKC7ZAJQR88HAD6VNBEG10"",""acceptedDocuments"":[{""uuid"":""915T2PCEJN442XHTAD6VNBEG10"",""longId"":""BN4AGJAGAG32M131BD6VNBEG10uyz2Pr1664691837"",""internalId"":""1420009327"",""hashKey"":""mH952NE2QBSgiWhzPMiyrgDpHkGSbFXES8MDungx/hc=""}],""rejectedDocuments"":[]}",1/10/2025 11:33
0230001,00206473_055,,,,18.24,18.00,Obour,17,1/10/2025,1420009328,0182037_Sales_Invoic,EGP,148.51,148.51,No,130.27,130.27,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.17,1.37,‰Â«∆Ì,"{""submissionId"":""3DXN6YAH1WP3814CE77WNBEG10"",""acceptedDocuments"":[{""uuid"":""W48FH3XMS2J5713AE77WNBEG10"",""longId"":""J5PZRDT9F5YNB9VHF77WNBEG10eK33RF1664691870"",""internalId"":""1420009328"",""hashKey"":""1PSW8EBjR0Un5LtzvKOL7lYAo9tl5HQdBbG0zlZKNoQ=""}],""rejectedDocuments"":[]}",1/10/2025 11:35
0230001,00206474_055,,,,26.16,12.00,Obour,17,1/10/2025,1420009329,0182038_Sales_Invoic,EGP,213.00,213.00,No,186.84,186.84,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.80,2.04,‰Â«∆Ì,"{""submissionId"":""WYHH67GT39A7KP5P7GTVNBEG10"",""acceptedDocuments"":[{""uuid"":""AFHKHYRQ8S39GS1R7GTVNBEG10"",""longId"":""DXXWP603SECBACHD7GTVNBEG10Zglatw1664691857"",""internalId"":""1420009329"",""hashKey"":""ghZkHuRFC4Ooa3Q7vh4mUbOKkaRjAbboaZNYOBDQ/D8=""}],""rejectedDocuments"":[]}",1/10/2025 11:36
0230001,00206475_055,,,,81.76,10.00,Obour,17,1/10/2025,1420009330,0182048_Sales_Invoic,EGP,665.75,665.75,No,583.99,583.99,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,9.15,9.90,‰Â«∆Ì,"{""submissionId"":""89AF5KSVMDXT5GG36Y1VNBEG10"",""acceptedDocuments"":[{""uuid"":""MN0HEB2BKSHMVMYW6Y1VNBEG10"",""longId"":""DR88TCGCCQ94ZRE37Y1VNBEG10JOpFE21664691832"",""internalId"":""1420009330"",""hashKey"":""DVluaPW3veOgUGFJ/+BOlbKoajaDa0WR9gu/LhOwV5o=""}],""rejectedDocuments"":[]}",1/10/2025 11:54
0230001,00206486_055,,,,21.12,8.00,Obour,17,1/10/2025,1420009331,0182052_Sales_Invoic,EGP,172.00,172.00,No,150.88,150.88,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.44,1.92,‰Â«∆Ì,"{""submissionId"":""7MBGHX2DN9SKSPT1S94WNBEG10"",""acceptedDocuments"":[{""uuid"":""H2QQS6GFEY2MGS2DS94WNBEG10"",""longId"":""PWB4RFKH8EW59WWGS94WNBEG10adJsHh1664691867"",""internalId"":""1420009331"",""hashKey"":""XMAEnKIpXhCenJYxwx7Ha7o4Os9wQKBUgg50esejiwA=""}],""rejectedDocuments"":[]}",1/10/2025 11:56
0230001,00206505_055,,,,494.29,222.00,Obour,17,1/10/2025,1420009335,0182068_Sales_Invoic,EGP,"4,024.95","4,024.95",No,"3,530.66","3,530.66",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,35.18,40.74,‰Â«∆Ì,"{""submissionId"":""M4YPDF000QG8V9M34MESNBEG10"",""acceptedDocuments"":[{""uuid"":""8HE73D4S5P0NTAGY4MESNBEG10"",""longId"":""0KN4V6B95MY43ME75MESNBEG10NA27DY1664691780"",""internalId"":""1420009335"",""hashKey"":""5G0bD+zg8t56akHFdQBecnbdutOwbm19HrL7ON7tfFI=""}],""rejectedDocuments"":[]}",1/10/2025 12:34
0230001,00206509_055,,,,784.48,362.00,Obour,17,1/10/2025,1420009336,0182073_Sales_Invoic,EGP,"6,387.92","6,387.92",No,"5,603.44","5,603.44",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,54.30,62.10,‰Â«∆Ì,"{""submissionId"":""PG628SZFVFPX3N9K9Y3SNBEG10"",""acceptedDocuments"":[{""uuid"":""A8NJAQZKBSF9WAQE9Y3SNBEG10"",""longId"":""619T4V22H753Y3ZM9Y3SNBEG10SfUzot1664691769"",""internalId"":""1420009336"",""hashKey"":""ZM5nFgXbYgZsGWjVlgNVESkX5nP3wAMRbAJ3PY6W2s0=""}],""rejectedDocuments"":[]}",1/10/2025 12:39
0230001,00206512_055,,,,13.08,6.00,Obour,17,1/10/2025,1420009337,0182074_Sales_Invoic,EGP,106.50,106.50,No,93.42,93.42,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,0.90,1.05,‰Â«∆Ì,"{""submissionId"":""VBS9SHK2DTVTT8W89MBWNBEG10"",""acceptedDocuments"":[{""uuid"":""X5Y4T1457AF637GN9MBWNBEG10"",""longId"":""WFPN57P304962TVY9MBWNBEG10FJpOnK1664691875"",""internalId"":""1420009337"",""hashKey"":""luIFoHpjT+19Us+KolSYk/VEDze5S0Sdv3Mj48xxe8w=""}],""rejectedDocuments"":[]}",1/10/2025 12:40
0230001,00206522_055,,,,13.08,6.00,Obour,17,1/10/2025,1420009338,0182086_Sales_Invoic,EGP,106.50,106.50,No,93.42,93.42,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,0.93,1.08,‰Â«∆Ì,"{""submissionId"":""ZG738KWGSR0R7DD5R2CWNBEG10"",""acceptedDocuments"":[{""uuid"":""Z33JHRBA7FKMRXG2R2CWNBEG10"",""longId"":""224VSRTP9AWJG076R2CWNBEG10MrBuR41664691875"",""internalId"":""1420009338"",""hashKey"":""ZATVC9RGm3pG+iexOoX4+3kKKtshhokFbpobC1CFR60=""}],""rejectedDocuments"":[]}",1/10/2025 12:54
0230001,00206532_055,,,,26.46,11.00,Obour,17,1/10/2025,1420009339,0182093_Sales_Invoic,EGP,215.50,215.50,No,189.04,189.04,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.77,2.17,‰Â«∆Ì,"{""submissionId"":""YR0158VDSYRNW4J28RRVNBEG10"",""acceptedDocuments"":[{""uuid"":""H6Z3SNDN1T64R14W8RRVNBEG10"",""longId"":""XVYXY264WM3CXCQT8RRVNBEG101kaQxX1664691856"",""internalId"":""1420009339"",""hashKey"":""KcfCQY5Bncpw95OcT1hTJfWAL2bwxnlukFt087+ryAs=""}],""rejectedDocuments"":[]}",1/10/2025 13:03
0230001,00206544_055,,,,25.27,9.00,Obour,17,1/10/2025,1420009340,0182098_Sales_Invoic,EGP,205.76,205.76,No,180.49,180.49,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.62,2.16,‰Â«∆Ì,"{""submissionId"":""JKMWR0ERWG7DDGVSFRWVNBEG10"",""acceptedDocuments"":[{""uuid"":""VE9DWV170967FF6QFRWVNBEG10"",""longId"":""QBCG5CBM15X653XVFRWVNBEG10mgJQwk1664691860"",""internalId"":""1420009340"",""hashKey"":""0JUyRAGI+WdHrtywVdYjrlwGX3LGGKjMZdzh/xScFXs=""}],""rejectedDocuments"":[]}",1/10/2025 13:19
0230001,00206546_055,,,,"1,817.83",850.00,Obour,17,1/10/2025,1420009341,0182099_Sales_Invoic,EGP,"14,802.33","14,802.33",No,"12,984.50","12,984.50",ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,128.35,149.01,‰Â«∆Ì,"{""submissionId"":""4TJ7DGYR49GE3VV2QT8RNBEG10"",""acceptedDocuments"":[{""uuid"":""BNAEGR6ZW73AJPPPQT8RNBEG10"",""longId"":""7S3QJE416Q2BTBE3RT8RNBEG10o4p5CG1664691741"",""internalId"":""1420009341"",""hashKey"":""Htao/BW1L6cWBoUo4tcM+Z3zsDJ0pBlNYhrUc0IDSvw=""}],""rejectedDocuments"":[]}",1/10/2025 13:25
0230001,00206548_055,,,,26.16,12.00,Obour,17,1/10/2025,1420009342,0182100_Sales_Invoic,EGP,213.00,213.00,No,186.84,186.84,ﬁ”Ì„Â «·„Ê”ﬂÏ2,,,No,No,,,,0.00,14%,0.00,0.00,0.00,1.80,2.04,‰Â«∆Ì,"{""submissionId"":""0X08AZNRBHDVWY70K5SVNBEG10"",""acceptedDocuments"":[{""uuid"":""0N3SN9W7TMVBZQDZK5SVNBEG10"",""longId"":""EN8NRXQG3XDQ5J6NK5SVNBEG10r0Bx9Y1664691856"",""internalId"":""1420009342"",""hashKey"":""y6tNSj7BnbqLVTbZruBBenl8Kjx+Cv0bD1M54Qd30aY=""}],""rejectedDocuments"":[]}",1/10/2025 13:26
