ProdBarcode,Production,Has Inspection,In Kwesna,Qty Calc,Qty Started,Ended QTY,Item number,Name,Mark To Print,Project,Color,Site,Warehouse,Batch number,Status,Remain status,Batch Number 2,Pool,Quality order status,Finished,FinishedRouteDate,Transfer To Qwesna Date,RGBColor,RealWhieght,ProductionPCT,ProductionPCTRoute,Route Start,Prodoction QTY Status,Weight Packing,Created date and time,Estimated,Scheduled,Started,Reported as finished,Ended,Reference type,Reference number,Reference lot
00268838,00268838_100,No,Yes,"1,043.00","1,043.00","1,085.00",60141,TUR-FIL 45/2 5000y,No,,4434,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 23:41,10/2/2025,"2,498,841.00",137.74,7.94,7.94,1/10/2025,None,136.65,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268839,00268839_100,No,No,899.00,899.00,951.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",125.86,7.64,7.66,10/2/2025,None,124.42,1/10/2025 10:11,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268840,00268840_100,No,No,895.00,895.00,930.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 9:48,,"2,696,788.00",125.36,7.42,7.42,10/2/2025,None,125.30,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268841,00268841_100,No,No,912.00,912.00,934.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",127.72,7.32,7.32,10/2/2025,None,127.68,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268842,00268842_100,No,No,909.00,909.00,992.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",127.36,7.80,7.80,10/2/2025,None,127.26,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268843,00268843_100,No,No,902.00,902.00,941.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,169,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,696,788.00",126.36,7.45,7.45,10/2/2025,None,126.28,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268849,00268849_100,No,Yes,576.00,576.00,605.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/6/2025 0:24,10/2/2025,0.00,84.76,7.15,7.15,10/4/2025,None,84.67,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268850,00268850_100,No,Yes,573.00,573.00,560.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 21:55,10/2/2025,0.00,84.36,6.65,6.65,1/10/2025,None,84.23,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268851,00268851_100,No,Yes,569.00,569.00,560.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:16,10/2/2025,0.00,83.76,6.70,6.70,1/10/2025,None,83.64,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/15/2025,10/15/2025,,,
00268852,00268852_100,No,Yes,576.00,576.00,579.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:37,10/2/2025,0.00,84.76,6.84,6.84,10/3/2025,None,84.67,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268853,00268853_100,No,Yes,564.00,564.00,560.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:45,10/2/2025,0.00,83.00,6.75,6.75,10/2/2025,None,82.91,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268854,00268854_100,No,Yes,562.00,562.00,585.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:23,10/2/2025,0.00,82.76,7.08,7.08,10/2/2025,None,82.61,1/10/2025 10:12,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268855,00268855_100,No,Yes,564.00,564.00,560.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:39,10/2/2025,0.00,83.00,6.75,6.75,10/2/2025,None,82.91,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268856,00268856_100,No,Yes,609.00,609.00,613.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 2:53,10/2/2025,0.00,89.60,6.85,6.85,1/10/2025,None,89.52,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268857,00268857_100,No,Yes,610.00,610.00,594.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:08,10/2/2025,0.00,89.76,6.62,6.62,10/2/2025,None,89.67,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268858,00268858_100,No,Yes,611.00,611.00,620.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:34,10/2/2025,0.00,89.88,6.90,6.90,10/2/2025,None,89.82,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268859,00268859_100,No,Yes,"1,050.00","1,050.00","1,078.00",60141,TUR-FIL 45/2 5000y,No,,4434,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 5:38,10/2/2025,"2,498,841.00",138.62,7.78,7.78,1/10/2025,None,138.60,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268860,00268860_100,No,Yes,"1,042.00","1,042.00","1,087.00",60141,TUR-FIL 45/2 5000y,No,,4434,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:22,10/2/2025,"2,498,841.00",137.62,7.90,7.90,1/10/2025,None,137.54,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268861,00268861_100,No,Yes,"1,057.00","1,057.00","1,123.00",60141,TUR-FIL 45/2 5000y,No,,4434,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"2,498,841.00",139.62,8.05,8.11,1/10/2025,None,139.52,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268862,00268862_100,No,Yes,"1,047.00","1,047.00","1,100.00",60141,TUR-FIL 45/2 5000y,No,,4434,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 23:46,10/2/2025,"2,498,841.00",138.24,7.96,7.96,1/10/2025,None,138.20,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268863,00268863_100,No,Yes,611.00,611.00,600.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:35,10/2/2025,0.00,89.88,6.68,6.68,10/2/2025,None,89.82,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268864,00268864_100,No,Yes,597.00,597.00,640.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:17,10/2/2025,0.00,87.88,7.29,7.29,10/2/2025,None,87.76,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268865,00268865_100,No,Yes,597.00,597.00,580.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 2:49,10/2/2025,0.00,87.76,6.61,6.61,10/2/2025,None,87.76,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,,,
00268866,00268866_100,No,Yes,609.00,609.00,600.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:14,10/2/2025,0.00,89.64,6.70,6.70,10/2/2025,None,89.52,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268867,00268867_100,No,Yes,603.00,603.00,607.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:30,10/2/2025,0.00,88.76,6.85,6.85,10/2/2025,None,88.64,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00268868,00268868_100,No,Yes,496.00,496.00,505.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,352,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 13:02,10/2/2025,"8,756,889.00",69.44,7.27,7.27,10/3/2025,None,69.44,1/10/2025 10:13,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268869,00268869_100,No,Yes,499.00,499.00,496.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,352,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 15:29,10/2/2025,"8,756,889.00",69.88,7.10,7.10,10/2/2025,None,69.86,1/10/2025 10:14,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268870,00268870_100,No,Yes,495.00,495.00,511.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,352,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 7:40,10/2/2025,"8,756,889.00",69.32,7.37,7.39,10/2/2025,None,69.30,1/10/2025 10:14,1/10/2025,1/10/2025,1/10/2025,10/3/2025,10/3/2025,,,
00268871,00268871_100,No,Yes,506.00,506.00,502.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,352,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 4:26,10/2/2025,"8,756,889.00",70.90,7.09,7.09,10/2/2025,None,70.84,1/10/2025 10:14,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268872,00268872_100,No,Yes,510.00,510.00,567.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,352,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 4:58,10/2/2025,"8,756,889.00",71.50,7.94,7.94,10/4/2025,None,71.40,1/10/2025 10:14,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268873,00268873_100,No,Yes,513.00,513.00,521.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,352,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 17:07,10/2/2025,"8,756,889.00",71.90,7.16,7.16,10/3/2025,None,72.72,1/10/2025 10:14,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268874,00268874_100,No,Yes,564.00,564.00,560.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 1:29,10/2/2025,0.00,83.00,6.75,6.75,10/2/2025,None,82.91,1/10/2025 10:15,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268875,00268875_100,No,No,"1,017.00","1,017.00","1,065.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,454,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,257,296.00",142.50,7.48,7.48,10/2/2025,None,142.38,1/10/2025 10:15,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268876,00268876_100,No,No,"1,017.00","1,017.00","1,066.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,454,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,257,296.00",142.50,7.49,7.49,1/10/2025,None,142.38,1/10/2025 10:15,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268877,00268877_100,No,No,"1,017.00","1,017.00","1,090.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,454,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,257,296.00",142.50,7.66,7.66,10/3/2025,None,142.38,1/10/2025 10:15,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268878,00268878_100,No,No,"1,017.00","1,017.00","1,055.00",60116,‰Ã„… 2/40 - 5000 „ —,No,,454,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"6,257,296.00",142.50,7.41,7.41,10/2/2025,None,142.38,1/10/2025 10:15,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268879,00268879_100,No,Yes,899.00,899.00,941.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,168,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 2:59,10/2/2025,"3,022,925.00",125.94,7.48,7.48,10/2/2025,None,125.86,1/10/2025 10:16,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268880,00268880_100,No,Yes,901.00,901.00,925.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,168,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 3:14,10/2/2025,"3,022,925.00",126.22,7.33,7.33,10/2/2025,None,126.14,1/10/2025 10:16,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268881,00268881_100,Yes,Yes,899.00,899.00,893.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,168,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 7:24,10/2/2025,"3,022,925.00",125.86,7.10,7.10,10/3/2025,None,125.86,1/10/2025 10:16,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268882,00268882_100,No,Yes,913.00,913.00,922.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,168,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/11/2025 4:20,10/2/2025,"3,022,925.00",127.86,7.21,7.21,10/2/2025,None,127.82,1/10/2025 10:16,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268883,00268883_100,No,Yes,906.00,906.00,917.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,168,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,10/2/2025,"3,022,925.00",126.86,7.23,7.23,10/2/2025,None,126.84,1/10/2025 10:16,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268884,00268884_100,No,No,12.00,12.00,12.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0812,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"8,624,816.00",0.00,0.00,0.00,,None,0.00,1/10/2025 10:18,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268885,00268885_100,No,Yes,840.00,840.00,850.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,614,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/4/2025 7:44,10/2/2025,"6,387,082.00",117.68,7.23,7.91,10/4/2025,None,117.60,1/10/2025 10:17,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268886,00268886_100,No,Yes,847.00,847.00,853.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,614,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:42,10/2/2025,"6,387,082.00",118.68,7.19,7.20,10/2/2025,None,118.58,1/10/2025 10:17,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
00268887,00268887_100,No,No,5.00,5.00,5.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0300,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"5,398,128.00",0.00,0.00,0.00,,None,0.00,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268888,00268888_100,No,Yes,564.00,564.00,578.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:40,10/2/2025,0.00,83.00,6.97,6.97,10/3/2025,None,82.91,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268889,00268889_100,No,Yes,564.00,564.00,551.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 1:30,10/2/2025,0.00,83.00,6.65,6.65,1/10/2025,None,82.91,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00203284_055,14811452_085
00268890,00268890_100,No,Yes,564.00,564.00,588.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 11:47,10/2/2025,0.00,83.00,7.09,7.09,10/2/2025,None,82.91,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268891,00268891_100,No,Yes,564.00,564.00,563.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 1:09,10/2/2025,0.00,83.00,6.79,6.79,1/10/2025,None,82.91,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268892,00268892_100,No,Yes,557.00,557.00,555.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:59,10/2/2025,0.00,82.00,6.78,6.78,1/10/2025,None,81.88,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268893,00268893_100,No,Yes,557.00,557.00,559.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 0:45,10/2/2025,0.00,82.00,6.83,6.83,1/10/2025,None,81.88,1/10/2025 10:19,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268894,00268894_100,No,Yes,557.00,557.00,580.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 7:25,10/2/2025,0.00,82.00,7.08,7.08,10/2/2025,None,81.88,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268895,00268895_100,No,Yes,598.00,598.00,595.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/2/2025 12:44,10/2/2025,0.00,88.00,6.77,6.77,10/2/2025,None,87.91,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268896,00268896_100,No,Yes,598.00,598.00,580.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:01,10/2/2025,0.00,88.00,6.60,6.60,10/2/2025,None,87.91,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00203284_055,14811452_085
00268897,00268897_100,No,Yes,591.00,591.00,575.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 5:26,10/2/2025,0.00,87.00,6.62,6.62,10/2/2025,None,86.88,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/11/2025,10/11/2025,Sales order,00203284_055,14811452_085
00268898,00268898_100,No,Yes,591.00,591.00,584.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 1:30,10/2/2025,0.00,87.00,6.72,6.72,10/2/2025,None,86.88,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268899,00268899_100,No,Yes,591.00,591.00,609.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 2:16,10/2/2025,0.00,87.00,7.01,7.01,1/10/2025,None,86.88,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268900,00268900_100,No,Yes,598.00,598.00,600.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:46,10/2/2025,0.00,88.00,6.83,6.83,10/2/2025,None,87.91,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268901,00268901_100,Yes,Yes,598.00,598.00,615.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 2:54,10/2/2025,0.00,88.00,7.00,7.00,1/10/2025,None,87.91,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268902,00268902_100,No,Yes,598.00,598.00,600.00,60115, —ﬂ‹‹‹‹‹‹Ì« 2/40 5000 „ — - TUR - SAN,No,,WHITE,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 3:37,10/2/2025,0.00,88.00,6.83,6.83,10/3/2025,None,87.91,1/10/2025 10:20,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,Sales order,00203284_055,14811452_085
00268903,00268903_100,No,No,12.00,12.00,12.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0812,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"8,624,816.00",0.00,0.00,0.00,,None,0.00,1/10/2025 10:24,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268904,00268904_100,No,No,4.00,4.00,4.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0485,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"8,616,049.00",0.00,0.00,0.00,,None,0.00,1/10/2025 10:26,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268905,00268905_100,No,No,3.00,3.00,3.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0192,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,No,,,"2,104,939.00",0.00,0.00,0.00,,None,0.00,1/10/2025 10:28,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268906,00268906_100,No,No,6.00,6.00,6.00,60805,»Ê·” —  ÿ—Ì“ 2/120 5000 Ì«—œ…-N,No,,P0702,Obour,10,1,Ended,Ended,,„‰ Ã  «„,,No,,,"2,497,448.00",0.00,0.00,0.00,,None,0.00,1/10/2025 10:30,1/10/2025,1/10/2025,1/10/2025,10/2/2025,10/2/2025,,,
00268908,00268908_100,No,No,28.20,28.20,28.10,52040, Õ  «· ‘€Ì· - „’»Ê€ »Ê·Ì” —  ÿ—Ì“ 120/ 2,Yes,,P0055,Obour,45,,Ended,Ended,,„’»Ê€,,No,,,"9,796,041.00",0.00,99.65,0.00,10/11/2025,None,28.20,1/10/2025 10:36,1/10/2025,1/10/2025,1/10/2025,10/12/2025,10/12/2025,,,
00268909,00268909_100,No,Yes,500.00,500.00,500.00,60116,‰Ã„… 2/40 - 5000 „ —,No,,321,Obour,10,1,Ended,Ended,,„‰ Ã  «„,Closed quality order,Yes,10/3/2025 12:49,10/2/2025,"2,527,443.00",70.02,7.14,7.14,10/3/2025,None,70.00,1/10/2025 10:45,1/10/2025,1/10/2025,1/10/2025,10/10/2025,10/10/2025,,,
